start,end,today,username,subscriberid,deviceid,phonenumber,_0_Reviewer,paper_title,publication_year,paper_doi,publication_type,author_affiliation_type,country_studied,country_studied_multiple,country_studied_other,author_in_country_studied,disease,objectives,other_objective,individual_representation,individual_representation_othe,space_representation,model_structure,model_structure_unclear_reason,parametrization,validation,validation_other,outbreak_type,intervention_modelled,intervention_modelled_other,vax_modelled_with_non_vax,is_vax_effective,modelling_timing,outcome_measured,outcome_measured_other,sensitivity_analysis,data_used,data_available,simulation_code_available,__version__,_version_,meta/audit,meta/instanceID,_uuid,_submission_time,_tags,_notes,_validation_status
2020-10-21T14:02:09.421+01:00,2020-10-21T14:08:12.643+01:00,n/a,n/a,n/a,n/a,n/a,n/a,Vaccinating in disease-free regions: A vaccine model with application to yellow fever,2007,https://doi.org/10.1098/rsif.2007.0234,original_research,academic_institutions,BR,n/a,n/a,yes,Yellow_Fever,assess_impact_past,n/a,compartments,n/a,no,deterministic,n/a,values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,pseudo_real_time__the_study_was_conducte,intervention_coverage attack_rate,n/a,no,no,n/a,yes,vqLaYbCRDo4qgABefa5wCU,n/a,n/a,uuid:aca988a5-4548-4d8d-ac4b-1218811f29ed,aca988a5-4548-4d8d-ac4b-1218811f29ed,2020-10-21T13:08:23,,,"{u'by_whom': u'jamesazam', u'timestamp': 1607008716, u'uid': u'validation_status_not_approved', u'color': u'#ff0000', u'label': u'Not Approved'}"
2020-10-22T00:26:23.359+02:00,2020-10-22T00:47:21.706+02:00,2020-10-22,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,n/a,Modeling the impact of optimal screening on typhoid dynamics,2014,10.1007/s40435-014-0123-4,original_research,academic_institutions,none,n/a,n/a,no,Typhoid,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,intervention_other,Screening,no,n/a,prospective,outcome_other,Incidence/number of new cases,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,voYPhQqAJS6afdE7amgpMX,n/a,uuid:94e9c9a7-b984-4cf4-81ce-da3e0af2b0ec,94e9c9a7-b984-4cf4-81ce-da3e0af2b0ec,2020-10-21T22:47:32,,,"{u'by_whom': u'jamesazam', u'timestamp': 1607008711, u'uid': u'validation_status_not_approved', u'color': u'#ff0000', u'label': u'Not Approved'}"
2020-10-21T20:43:44.115+02:00,2020-10-21T21:44:47.379+02:00,2020-10-21,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,n/a,Vaccinating in disease-free regions: A vaccine model with application to yellow fever,2007,10.1098/rsif.2007.0234,original_research,academic_institutions government_institutions,BR,n/a,n/a,yes,Yellow_Fever,assess_impact_future,n/a,compartments,n/a,no,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,outcome_other,"probability of adverse event from outbreak or vaccine, risk of acquiring infection.",no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,voYPhQqAJS6afdE7amgpMX,n/a,uuid:25be789b-25af-4496-8d86-481229e24cd4,25be789b-25af-4496-8d86-481229e24cd4,2020-10-21T19:44:58,,,"{u'by_whom': u'jamesazam', u'timestamp': 1607008715, u'uid': u'validation_status_not_approved', u'color': u'#ff0000', u'label': u'Not Approved'}"
2020-10-21T21:44:47.496+02:00,2020-10-21T22:08:31.311+02:00,2020-10-21,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,n/a,Measles outbreak response decision-making under uncertainty: a retrospective analysis,2018,10.1098/rsif.2017.0575,original_research,academic_institutions government_institutions,BR,n/a,n/a,yes,Measles,assess_impact_past,n/a,compartments,n/a,no,stochastic,n/a,values_fitted_to_ts,compared_with_data,n/a,real_outbreak,vaccination,n/a,no,n/a,pseudo_real_time__the_study_was_conducte,intervention_coverage,n/a,yes,yes,no,yes,v2BPxVDXNtGiFwDehkNMPB,voYPhQqAJS6afdE7amgpMX,n/a,uuid:47fa2ac1-2f28-4ec6-9f11-8fb81417c5bb,47fa2ac1-2f28-4ec6-9f11-8fb81417c5bb,2020-10-21T20:08:41,,,"{u'by_whom': u'jamesazam', u'timestamp': 1607008712, u'uid': u'validation_status_not_approved', u'color': u'#ff0000', u'label': u'Not Approved'}"
2020-10-21T22:26:10.738+02:00,2020-10-21T23:54:45.955+02:00,2020-10-21,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,n/a,Modeling the heterogeneity of dengue transmission in a city,2018,10.3390/ijerph15061128,original_research,academic_institutions government_institutions NGO,CN,n/a,n/a,yes,Dengue,assess_impact_past,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion,compared_with_data,n/a,real_outbreak,vaccination intervention_other,Not specified (an intervention to reduce mosquito carrying capacity).,no,n/a,retrospective,final_epidemic_size timing_of_peak outcome_other,Peak size,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,voYPhQqAJS6afdE7amgpMX,n/a,uuid:825d2088-5bc8-4c3b-8657-20812d3afdac,825d2088-5bc8-4c3b-8657-20812d3afdac,2020-10-21T21:54:57,,,"{u'by_whom': u'jamesazam', u'timestamp': 1607008709, u'uid': u'validation_status_not_approved', u'color': u'#ff0000', u'label': u'Not Approved'}"
2020-10-21T23:54:46.020+02:00,2020-10-22T00:26:23.289+02:00,2020-10-21,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,n/a,"Stability, Bifurcation and Optimal Control Analysis of a Malaria Model in a Periodic Environment",2018,https://doi.org/10.1515/ijnsns-2017-0221,original_research,academic_institutions government_institutions,none,n/a,n/a,no,Malaria,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,intervention_other,"bed-nets, plantation of mosquito repellent plant, and spraying of insecticide",no,n/a,prospective,final_epidemic_size cost,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,voYPhQqAJS6afdE7amgpMX,n/a,uuid:ef87d78a-413e-4da0-8796-cadd28d19b71,ef87d78a-413e-4da0-8796-cadd28d19b71,2020-10-21T22:31:09,,,"{u'by_whom': u'jamesazam', u'timestamp': 1607008708, u'uid': u'validation_status_not_approved', u'color': u'#ff0000', u'label': u'Not Approved'}"
2020-10-29T13:20:15.032+02:00,2020-10-30T11:03:34.697+02:00,2020-10-29,username not found,subscriberid not found,ee.kobotoolbox.org:1LSLXEAAg5iXE9yn,phonenumber not found,n/a,Modeling the Dynamics of Oral Poliovirus Vaccine Cessation,2014,https://doi.org/10.1093/infdis/jit845,original_research,academic_institutions NGO,none,n/a,n/a,NA,Poliomyelitis,assess_impact_past,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature,model_not_validated,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,retrospective,cases_averted,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,vUsEiFNx29JzMrnQQE6aRn,n/a,uuid:024b89ab-bb8f-497e-8d26-e3ce3b7bd151,024b89ab-bb8f-497e-8d26-e3ce3b7bd151,2020-10-30T09:03:47,,,"{u'by_whom': u'jamesazam', u'timestamp': 1607008704, u'uid': u'validation_status_not_approved', u'color': u'#ff0000', u'label': u'Not Approved'}"
2020-10-30T20:20:32.095+02:00,2020-10-30T21:27:01.130+02:00,2020-10-30,username not found,subscriberid not found,ee.kobotoolbox.org:1LSLXEAAg5iXE9yn,phonenumber not found,n/a,Modeling the effect of public health resources and alerting on the dynamics of pertussis spread,2015,doi:10.1057/hs.2015.6,original_research,academic_institutions government_institutions,US,n/a,n/a,yes,Pertussis,assess_impact_future,n/a,agents,n/a,no,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion values_are_direct_estimate_from_data,compared_with_data,n/a,real_outbreak,vaccination isolation contact_tracing treatment,n/a,no,n/a,pseudo_real_time__the_study_was_conducte,cases_averted outbreak_duration_and_timing final_epidemic_size,n/a,yes,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,vUsEiFNx29JzMrnQQE6aRn,n/a,uuid:65db0126-3d5f-4f6c-9a1b-6c9fc5fbcc57,65db0126-3d5f-4f6c-9a1b-6c9fc5fbcc57,2020-10-30T19:27:16,,,"{u'by_whom': u'jamesazam', u'timestamp': 1607008702, u'uid': u'validation_status_not_approved', u'color': u'#ff0000', u'label': u'Not Approved'}"
2020-10-30T21:27:01.493+02:00,2020-10-30T22:55:10.361+02:00,2020-10-30,username not found,subscriberid not found,ee.kobotoolbox.org:1LSLXEAAg5iXE9yn,phonenumber not found,n/a,Modeling the impact of optimal screening on typhoid dynamics,2014,DOI 10.1007/s40435-014-0123-4,original_research,academic_institutions,none,n/a,n/a,NA,Typhoid,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature,model_not_validated,n/a,hypothetical_outbreak,quarantine treatment intervention_other,Screening,no,n/a,prospective,cases_averted,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,vUsEiFNx29JzMrnQQE6aRn,n/a,uuid:8a312a4e-2f78-4685-9b78-eff2787ecf86,8a312a4e-2f78-4685-9b78-eff2787ecf86,2020-10-30T20:55:23,,,"{u'by_whom': u'jamesazam', u'timestamp': 1607008700, u'uid': u'validation_status_not_approved', u'color': u'#ff0000', u'label': u'Not Approved'}"
2020-10-30T22:55:10.653+02:00,2020-10-30T23:31:47.133+02:00,2020-10-30,username not found,subscriberid not found,ee.kobotoolbox.org:1LSLXEAAg5iXE9yn,phonenumber not found,n/a,Modeling the Heterogeneity of Dengue Transmission in a City,2018,https://doi.org/10.3390/ijerph15061128,original_research,academic_institutions government_institutions NGO,CN,n/a,n/a,yes,Dengue,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_fitted_to_ts,compared_with_data,n/a,real_outbreak,vaccination,n/a,no,n/a,retrospective,cases_averted,n/a,no,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,vUsEiFNx29JzMrnQQE6aRn,n/a,uuid:536d50bf-e3d5-426e-bdaf-f5fccdfa5246,536d50bf-e3d5-426e-bdaf-f5fccdfa5246,2020-10-30T21:32:00,,,"{u'by_whom': u'jamesazam', u'timestamp': 1607008699, u'uid': u'validation_status_not_approved', u'color': u'#ff0000', u'label': u'Not Approved'}"
2020-10-30T23:31:47.478+02:00,2020-10-31T00:02:47.058+02:00,2020-10-30,username not found,subscriberid not found,ee.kobotoolbox.org:1LSLXEAAg5iXE9yn,phonenumber not found,n/a,Measles outbreak response decision-making under uncertainty: a retrospective analysis,2018,https://doi.org/10.1098/rsif.2017.0575,original_research,academic_institutions government_institutions,BR,n/a,n/a,yes,Measles,assess_impact_past,n/a,compartments,n/a,no,stochastic,n/a,values_from_literature values_fitted_to_ts,compared_with_data,n/a,real_outbreak,vaccination,n/a,no,n/a,retrospective,cases_averted final_epidemic_size,n/a,yes,yes,yes,yes,v2BPxVDXNtGiFwDehkNMPB,vUsEiFNx29JzMrnQQE6aRn,n/a,uuid:e32a826d-068c-4d5d-a945-a8baa27b47ca,e32a826d-068c-4d5d-a945-a8baa27b47ca,2020-10-30T22:03:01,,,"{u'by_whom': u'jamesazam', u'timestamp': 1607008696, u'uid': u'validation_status_not_approved', u'color': u'#ff0000', u'label': u'Not Approved'}"
2020-10-31T00:02:47.545+02:00,2020-10-31T00:42:58.271+02:00,2020-10-31,username not found,subscriberid not found,ee.kobotoolbox.org:1LSLXEAAg5iXE9yn,phonenumber not found,n/a,Vaccinating in disease-free regions: A vaccine model with application to yellow fever,2007,https://doi.org/10.1098/rsif.2007.0234,original_research,academic_institutions NGO,BR,n/a,n/a,yes,Yellow_Fever,assess_impact_future,n/a,compartments,n/a,no,stochastic,n/a,values_from_literature,model_not_validated,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,intervention_coverage cases_averted,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,vUsEiFNx29JzMrnQQE6aRn,n/a,uuid:b402484b-1d33-4ce6-b26e-1a6a1db3da99,b402484b-1d33-4ce6-b26e-1a6a1db3da99,2020-10-30T22:43:12,,,"{u'by_whom': u'jamesazam', u'timestamp': 1607008691, u'uid': u'validation_status_not_approved', u'color': u'#ff0000', u'label': u'Not Approved'}"
2021-01-11T21:41:48.946+02:00,2021-01-11T21:58:44.461+02:00,2021-01-11,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Antiviral treatment for pandemic influenza: Assessing potential repercussions using a seasonally forced SIR model,2011,https://doi.org/10.1016/j.jtbi.2011.08.011,original_research,academic_institutions,none,n/a,n/a,NA,Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_fitted_to_ts,model_not_validated,n/a,hypothetical_outbreak,treatment,n/a,no,n/a,prospective,final_epidemic_size timing_of_peak outcome_other,peak size,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:d9484423-996b-4041-a0c6-8895a1a19c6c,d9484423-996b-4041-a0c6-8895a1a19c6c,2021-01-11T19:58:57,,,{}
2020-10-15T10:08:10.318+02:00,2020-10-21T05:02:21.275+02:00,2020-10-21,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,n/a,Modeling the effect of public health resources and alerting on the dynamics of pertussis spread,2016,10.1057/hs.2015.6,original_research,academic_institutions government_institutions,US,n/a,n/a,yes,Pertussis,assess_impact_past,n/a,compartments,n/a,no,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion values_are_direct_estimate_from_data values_fitted_to_ts,compared_with_data,n/a,hypothetical_outbreak,contact_tracing,n/a,no,n/a,prospective,intervention_coverage outbreak_duration_and_timing final_epidemic_size outcome_other,Number of contacts traced,yes,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,voYPhQqAJS6afdE7amgpMX,n/a,uuid:5df8450a-a7bb-4a34-8cd4-e28693c8c373,5df8450a-a7bb-4a34-8cd4-e28693c8c373,2020-10-21T00:11:09,,,"{u'by_whom': u'jamesazam', u'timestamp': 1607008738, u'uid': u'validation_status_not_approved', u'color': u'#ff0000', u'label': u'Not Approved'}"
2021-01-25T22:31:36.642+02:00,2021-01-25T23:55:13.912+02:00,2021-01-25,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Be-CoDiS: A Mathematical Model to Predict the Risk of Human Diseases Spread Between Countries—Validation and Application to the 2014–2015 Ebola Virus Disease Epidemic,2015,https://doi.org/10.1007/s11538-015-0100-x,original_research,academic_institutions,other,n/a,Global,NA,Ebola,assess_impact_future,n/a,compartments,n/a,yes,deterministic stochastic,n/a,values_from_literature values_from_guess_and_expert_opion values_fitted_to_ts,compared_with_data,n/a,real_outbreak,hygiene isolation intervention_other,"Hospitalization, various",no,n/a,retrospective,outcome_other,"Cumulative infections, cumulative deaths",yes,yes,yes,yes,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:17ca7f96-47d8-41b9-ac6b-ae4010b8a827,17ca7f96-47d8-41b9-ac6b-ae4010b8a827,2021-01-25T21:55:25,,,{}
2020-12-11T13:22:24.634-00:00,2020-12-11T14:17:42.131-00:00,2020-12-11,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,Modelling the effect of early detection of Ebola,2015,https://doi.org/10.1016/S1473-3099(14)71084-9,original_research,academic_institutions government_institutions,other,n/a,West Africa,no,Ebola,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,isolation,n/a,no,n/a,prospective,attack_rate,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:de1bb113-e000-4607-9f75-1c779685941c,de1bb113-e000-4607-9f75-1c779685941c,2020-12-11T14:17:52,,,{}
2020-12-11T14:17:42.162-00:00,2020-12-11T14:51:53.420-00:00,2020-12-11,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,Cover Your Cough! Quantifying the Benefits of a Localized Healthy Behavior Intervention on Flu Epidemics in Washington DC,2014,10.1007/978-3-319-05579-4_17,conference_proceeding,academic_institutions,US,n/a,n/a,yes,Influenza,assess_impact_past assess_impact_future,n/a,compartments,n/a,no,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,behavioural_change vaccination,n/a,yes,yes,prospective,final_epidemic_size timing_of_peak outcome_other,"number of simulations with epidemic outbreak, peak infections",no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:7325b409-6b2d-4520-91ec-c1fafda80aa9,7325b409-6b2d-4520-91ec-c1fafda80aa9,2020-12-11T14:52:04,,,{}
2020-12-11T14:51:53.454-00:00,2020-12-11T23:10:15.208-00:00,2020-12-11,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,Pandemic simulation of antivirals plus school closures: buying time until strain-specific vaccine is available,2008,https://doi.org/10.1007/s10588-008-9027-1,original_research,academic_institutions government_institutions,US,n/a,n/a,yes,Influenza Pneumococcal_disease,assess_impact_future,n/a,agents,n/a,no,deterministic,n/a,values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,antiviral_prophylaxis school_closure vaccination,n/a,no,n/a,prospective,final_epidemic_size timing_of_peak attack_rate case_fatality,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:d976a104-e262-42f7-850b-76fcb2be345e,d976a104-e262-42f7-850b-76fcb2be345e,2020-12-11T23:10:26,,,{}
2021-01-11T21:58:44.529+02:00,2021-01-11T22:23:06.925+02:00,2021-01-11,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Economic evaluation of individual school closure strategies: The Hong Kong 2009 H1N1 pandemic,2016,https://doi.org/10.1371/journal.pone.0147052,original_research,academic_institutions,HK,n/a,n/a,yes,Influenza,assess_impact_past,n/a,compartments,n/a,yes,deterministic stochastic,n/a,values_from_literature values_fitted_to_ts,compared_with_data,n/a,real_outbreak,school_closure,n/a,no,n/a,retrospective,cost attack_rate,n/a,yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:46d4c559-0bc0-4983-b3aa-e039891badb4,46d4c559-0bc0-4983-b3aa-e039891badb4,2021-01-11T20:23:18,,,{}
2021-01-16T17:12:54.304+02:00,2021-01-16T18:55:09.527+02:00,2021-01-16,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Transmission risks and control of foot-and-mouth disease in The Netherlands: Spatial patterns,2010,10.1016/j.epidem.2010.03.001,original_research,academic_institutions,NL,n/a,n/a,yes,FMD,assess_impact_past,n/a,agents,n/a,yes,stochastic,n/a,values_from_literature values_fitted_to_ts,compared_with_data,n/a,real_outbreak,culling,n/a,no,n/a,prospective,outcome_other,Effective reproduction number,yes,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:5fa23557-b8b3-4506-a081-09daea2fcf09,5fa23557-b8b3-4506-a081-09daea2fcf09,2021-01-16T16:55:20,,,{}
2020-12-11T23:10:15.239-00:00,2020-12-13T00:04:26.185-00:00,2020-12-11,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,Modeling options to manage type 1 wild poliovirus imported into Israel in 2013,2015,https://doi.org/10.1093/infdis/jiu674,original_research,academic_institutions government_institutions,IL,n/a,n/a,yes,Poliomyelitis,assess_impact_past assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature,model_not_validated,n/a,real_outbreak,vaccination,n/a,no,n/a,retrospective,intervention_coverage final_epidemic_size,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:d6c2ab6c-22b4-4378-b9b0-fe85ac993c68,d6c2ab6c-22b4-4378-b9b0-fe85ac993c68,2020-12-13T00:04:37,,,{}
2020-12-13T00:04:26.231-00:00,2020-12-13T00:24:30.956-00:00,2020-12-13,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,Bayesian Analysis of Severe Acute Respiratory Syndrome: The 2003 Hong Kong Epidemic,2008,10.1002/bimj.200710431,original_research,academic_institutions,HK,n/a,n/a,no,Pneumococcal_disease,assess_impact_past,n/a,compartments,n/a,no,stochastic,n/a,values_fitted_to_ts,model_not_validated,n/a,real_outbreak,treatment,n/a,no,n/a,retrospective,attack_rate,n/a,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:ff2bae8c-6c94-4f16-b847-1b3f001a5c52,ff2bae8c-6c94-4f16-b847-1b3f001a5c52,2020-12-13T00:24:41,,,{}
2020-12-15T15:23:23.529+02:00,2020-12-15T16:10:14.135+02:00,2020-12-15,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Modeling the effects of H1N1 influenza vaccine distribution in the United States,2012,https://doi.org/10.1016/j.jval.2011.07.014,original_research,academic_institutions,US,n/a,n/a,yes,Influenza,assess_impact_past,n/a,compartments,n/a,yes,deterministic,n/a,values_from_guess_and_expert_opion values_fitted_to_ts,compared_with_data,n/a,real_outbreak,vaccination,n/a,no,n/a,retrospective,cases_averted,n/a,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:6098d104-80c0-4f30-8427-020957a857c4,6098d104-80c0-4f30-8427-020957a857c4,2020-12-15T14:10:25,,,{}
